secteur,forme,region,anciennete,nb_employes,experience_dirigeant,ca,resultat_net,fonds_propres,dettes,tresorerie,ratio_endettement,marge,incidents,utilisation_decouvert,anciennete_banque,montant_credit,duree,ratio_credit_ca,garantie,ltv,default
Industrie,SARL,Fada,6,37,2,107603212.27296299,-8395827.328738542,13996075.856029078,57823608.63818575,20380728.5779991,0.5373780895267459,-0.07802580565569349,0,0.6900048908206657,9,67733822.68869692,24,0.6294777010640984,26213585.755298354,2.5839205410883705,0
Commerce,Entreprise Individuelle,Banfora,17,146,12,197597732.07866853,13778176.94834505,59211732.88128477,57589781.55567127,39148235.68406389,0.2914496079982505,0.06972841643172108,1,0.8420332943764213,5,46020160.42622918,24,0.23289822176657077,46439486.43908823,0.9909704855713886,0
Industrie,SAS,Koudougou,12,40,20,246033436.49455184,27589404.89568064,39076141.03725269,82769186.01177016,8714166.141338333,0.33641438005765933,0.11213681070658695,0,0.34632176858900354,9,175064627.39946535,36,0.7115481127027301,182549952.7520118,0.9589957420437406,0
Services,SAS,Bobo,18,57,6,199271490.6152128,29687574.662461605,58888986.20596823,99773601.22701274,9823027.224001039,0.500691799509206,0.14898054192703064,0,0.6279500527726358,14,265832809.72461948,36,1.3340232910584011,268764252.50371164,0.9890928843706561,0
Agroalimentaire,Entreprise Individuelle,Bobo,21,165,2,300618892.934197,12022606.129000459,82083947.61172841,236095893.69752973,33141134.4266117,0.785366120515949,0.039992849456844046,1,0.8620144822726226,4,189783864.44134516,12,0.631310502772982,160486482.15217242,1.1825535826836375,0
BTP,SAS,Ouahigouya,3,171,6,155394451.6048519,4485056.854204398,54862598.129726864,52761204.80286136,-4663177.929285235,0.3395308150192281,0.028862400220114166,1,0.5942907505617747,14,265309453.9274519,60,1.7073290016949878,104823291.89104547,2.53101623829194,0
Agroalimentaire,SARL,Ouaga,2,62,23,80922408.0756687,3217736.397840982,30930206.944862895,25496180.49502875,237817.82090610536,0.31506947335511637,0.039763230906724255,0,0.754253544343863,8,103259413.50631489,36,1.2760299150979215,46838292.63855717,2.2045938843917634,0
Transport,SARL,Ouaga,14,117,7,153418781.77505255,13228515.535800459,32900243.892730005,52099073.422023036,797878.5298575443,0.33958732313760864,0.08622487665947266,0,0.6557236725616563,6,139303347.489304,60,0.9079940922328203,152947245.81980318,0.910793435623065,0
Industrie,SA,Fada,7,157,28,220449946.68505853,18211927.84493715,102907620.20958252,145845923.00968453,-10414536.920461912,0.661582936184804,0.0826125300495321,0,0.4813441516353236,6,241294566.04084146,60,1.0945548849941986,237496792.45422372,1.01599084159147,0
Agroalimentaire,SA,Koudougou,1,15,21,249948364.03131145,11460461.45057409,144917142.6084801,123152664.90553461,-5640322.367951333,0.4927124263558175,0.045851316110788465,0,0.4543773345599609,4,94485397.8415066,60,0.37801966901319767,69864111.61913499,1.3524167938554037,0
Commerce,SA,Koudougou,18,182,29,329141998.55963844,26241859.55723156,190280641.30459908,92122567.37597384,-8051674.842129636,0.27988700250685816,0.07972807989277826,0,0.9428311414132617,2,142528874.73550975,60,0.4330315649756998,78594831.73474514,1.8134637047960076,0
Agroalimentaire,SA,Ouahigouya,8,23,28,369268160.6006191,-50355365.82413138,78832233.66485177,270907880.7124025,23136464.912739065,0.7336345496773067,-0.13636530629184973,1,0.9882752710001314,7,210463778.17833892,60,0.5699483482031515,70341133.10354203,2.9920441837144787,0
Industrie,SAS,Fada,19,154,3,345737496.06888163,7458975.9295375,122491214.64993654,149551222.10643113,22641219.49688254,0.4325571388896618,0.02157410178053537,4,0.4121309302627716,5,204884761.51637468,24,0.5926020863978123,65327601.466121905,3.1362664006978034,1
BTP,SARL,Banfora,8,106,25,174639669.7338809,25283885.590095762,21127140.875904694,136409870.10280812,26139812.1738856,0.7810932665566303,0.14477744734987077,0,0.9799703293588506,6,156084340.83371118,48,0.8937507787981696,68829228.71596506,2.267704342261606,0
Industrie,SAS,Banfora,18,185,9,185911896.90140483,12712973.995579816,69725507.7505157,80535486.79786971,-1687903.3394584556,0.43319167917790824,0.06838171309887674,0,0.928317532848577,12,75291737.16078246,12,0.40498611662658757,66349317.31405911,1.1347778727608473,0
Commerce,SA,Koudougou,23,41,17,236280049.01160008,24263409.03999277,78036152.39501575,166624485.40905607,31217950.775479916,0.7051991317340369,0.10268919928487727,1,0.17742876946970687,6,230892454.05575278,12,0.977198265454978,264059984.18521306,0.87439395548022,0
Commerce,SARL,Banfora,21,182,27,50000000.0,7273343.323825478,17646317.323795725,35221090.840336,6660019.309578133,0.70442181680672,0.14546686647650955,0,0.5903476904587729,8,191343341.4944527,36,3.826866829889054,83504613.47335564,2.2914104207608346,0
Industrie,SA,Koudougou,5,113,8,169943835.32097074,8848678.509244895,91892946.60441363,62325416.01432254,-256875.7463435005,0.3667412583493207,0.052068252387811,1,0.31092893000755417,5,225259962.88830894,36,1.325496523382936,105696989.13389018,2.1311861835814834,0
Agroalimentaire,SA,Banfora,20,166,22,197645181.70274305,25742536.40423953,23254077.751941107,127963449.7344216,122567.69114573306,0.6474402696387394,0.13024621284700036,1,0.3269316163380791,3,255751704.01907843,36,1.2939941253095013,306058295.364523,0.8356306883120806,0
Agroalimentaire,SA,Banfora,20,140,24,145023561.5343519,15400843.912826868,64942866.68988093,29284746.736779705,15212585.025066286,0.20193095816256723,0.10619546058506399,0,0.7941973312770843,4,132651594.91223566,48,0.9146899545755145,100695658.72254273,1.317351677272845,0
BTP,SAS,Fada,23,134,24,157073938.12769067,15464462.73504729,62780015.726867884,88163620.20819286,-6953160.161831924,0.5612873864314887,0.09845339665753913,0,0.636490651049154,3,36394260.18831418,60,0.2317014561558141,35350934.574022956,1.0295133813819421,0
Transport,SAS,Ouaga,4,194,19,62997306.3039794,3947729.851442979,13728927.339085963,26638612.63281597,-2164867.3590023452,0.4228532011238275,0.0626650579692105,1,0.7336158300423125,6,199918255.86985362,12,3.173441335811929,174688159.75227392,1.1444293428550545,0
Commerce,Entreprise Individuelle,Koudougou,15,49,14,176760864.88643384,20705510.774346404,68218405.12198678,97688945.32513595,-685997.7305939941,0.552661616517319,0.11713854640646491,0,0.33451128874193214,13,216070548.6444659,60,1.222389066625624,200492632.32859206,1.077698198357448,1
Commerce,SARL,Koudougou,19,172,3,323955673.6583367,41936503.72789559,110291681.0859823,149378630.37387118,59717445.78797353,0.4611082395532141,0.1294513636829351,1,0.049842027782941556,7,159009122.65948394,12,0.4908360482279579,159357632.03098515,0.997813036206302,0
Services,SAS,Bobo,14,62,12,176606574.988525,6639706.214401517,99131306.64601424,85342700.88038172,-8238580.76191739,0.483236260518199,0.03759603069609912,0,0.04459490837296154,6,93277591.44605367,36,0.5281660178966404,51120887.046123534,1.8246473571926576,1
BTP,Entreprise Individuelle,Fada,16,184,10,142375715.10235775,-5741960.562069086,16630451.69186558,33827319.807717316,25144884.398749746,0.23759192207321272,-0.04032963457244823,0,0.5324206822752171,1,236120163.33085397,24,1.6584300430807375,226487371.77303416,1.042531252327273,0
BTP,Entreprise Individuelle,Fada,16,151,10,285690333.5543037,-36460625.66811671,65731316.39377998,182411157.86315444,55802256.59729136,0.6384925789884379,-0.12762288879188247,0,0.6541746014740745,10,73533396.41014093,12,0.2573884649694099,52763097.22911854,1.3936520081607306,0
Commerce,SARL,Ouaga,9,163,18,127118528.14814539,4010491.9184236275,48382760.21965093,65343315.009644605,-2708613.8900977666,0.5140345468246199,0.03154923186138337,1,0.06766836190000158,6,173674823.88161644,24,1.3662431937476007,64876718.69079726,2.676997656267905,0
BTP,SA,Fada,21,7,2,395518800.39416313,42061220.941476144,171857336.18807036,188811711.50753674,20939313.243081268,0.47737733660036435,0.10634442888570428,0,0.5454318694069055,8,240351637.77694657,48,0.6076870114326266,149108396.39000422,1.6119255762652613,0
Commerce,SAS,Fada,17,194,7,215414208.5117303,-25547102.412404638,77482967.76978573,69563444.20837642,36503557.447641544,0.3229287644904276,-0.11859525232298443,2,0.4512393441809881,10,230204261.9598172,12,1.0686586718223905,74689929.12526849,3.0821325532887185,0
Industrie,SA,Ouahigouya,8,46,1,327903319.8513965,23213813.068853755,50082920.171534285,194796890.02114564,50997422.9127151,0.5940680628345765,0.07079468752976972,0,0.7756118509253275,3,74770596.45246421,48,0.22802634778552935,57647880.734850295,1.2970224663829244,0
Services,SARL,Koudougou,4,87,8,146321372.52094984,-20333067.973068096,52689632.91937424,68560600.44743015,13089185.399697611,0.46856176419213025,-0.13896170889291562,0,0.6134731386391763,13,273720111.3344146,24,1.8706775819453456,123712946.42631483,2.2125421731625003,0
Agroalimentaire,SARL,Koudougou,23,10,5,353721963.40821356,-40763831.84661835,62273509.192912035,164195631.12956393,36725008.206810966,0.46419405102100947,-0.11524258051110828,0,0.8824163684073387,12,227124492.98395136,12,0.6420989265001842,153532723.44088784,1.4793230256961953,0
Services,SA,Banfora,13,164,4,96569554.63810124,10554272.976450752,35122328.776154995,60994506.29131696,16664478.191323007,0.6316121734214952,0.10929192969775378,0,0.7314964903403623,13,114315340.52110891,12,1.1837617036705907,118562974.20229277,0.9641740289515973,1
Commerce,SAS,Fada,12,123,11,243625512.88248318,-33417741.63255795,80306910.89344783,101026374.11552078,17919414.58944121,0.4146789591952651,-0.13716848140070434,1,0.1737615931357438,5,51624098.3551286,24,0.21189939322992968,20163016.687098503,2.5603360427787956,0
Transport,SA,Bobo,9,53,15,253683116.2628733,-19436111.83201395,70064098.90073769,178813245.71556154,17205243.506923538,0.7048685318508561,-0.07661570907176071,1,0.12626474156450274,2,111029124.32087572,48,0.437668560511628,101425386.43284754,1.0946877130646842,0
Services,SA,Ouahigouya,1,89,3,54328714.32169229,5989174.353012928,11287601.766847273,22613061.04046053,-1785983.0495524798,0.4162266919582086,0.11023957455627804,1,0.7592487330608428,4,263937255.03365457,12,4.858153893921066,266471741.27526432,0.9904887241345729,0
Commerce,SA,Banfora,1,136,27,50000000.0,2473747.489002819,18666205.50469471,21412016.469112292,9710004.106383242,0.4282403293822458,0.049474949780056385,0,0.4225484283119446,9,138004331.64218926,24,2.760086632843785,161412497.98109174,0.8549792201243018,0
Agroalimentaire,Entreprise Individuelle,Banfora,14,181,3,50000000.0,5900752.373379095,25986522.737519175,39453960.79781883,5266806.21566912,0.7890792159563766,0.11801504746758192,0,0.6282381104632814,9,98825935.55618039,48,1.9765187111236078,39661056.83381986,2.4917625359874256,0
BTP,SA,Koudougou,8,32,9,197669647.29347208,11695022.664576115,27104548.318534113,66379621.489193544,26203392.218507912,0.3358108966048916,0.05916448389880006,0,0.06449127124916754,12,258633884.8295308,12,1.3084147635754497,154499400.5079051,1.674012222567152,1
Services,SARL,Ouahigouya,23,18,29,163618426.05988693,-21100196.86048277,19198189.84242053,89938447.4439602,32537058.607051987,0.5496841010500939,-0.12895978386175017,1,0.06364090928664234,4,81663084.38564822,48,0.4991068937172042,32946130.049508244,2.4786851828403784,0
Commerce,Entreprise Individuelle,Bobo,4,37,17,65549280.81060597,-4215214.737536538,21086548.61523654,36986427.325698055,7067974.978340528,0.5642537472312525,-0.06430604097268006,0,0.7026337730855163,4,209399381.45474982,48,3.194533622112124,82461962.7527051,2.539345104878439,0
Services,Entreprise Individuelle,Koudougou,22,196,24,186807474.155578,18322943.599909365,110575109.32403678,67507619.6239496,9665974.914983343,0.36137536749588267,0.09808463865128626,1,0.03976596498856955,6,32781648.740667447,36,0.17548360358090417,18001481.086165264,1.821052866914447,0
Agroalimentaire,SA,Bobo,17,101,8,50000000.0,4082874.7328031934,17914315.711149476,10165173.974812625,-2404199.5918846834,0.2033034794962525,0.08165749465606387,0,0.03672136250082114,12,99774246.02866903,60,1.9954849205733807,69311636.15213796,1.4395021033649547,0
Commerce,SA,Ouahigouya,22,128,9,50000000.0,3580597.768041746,12114057.544072438,34546200.06244743,4144993.3075553854,0.6909240012489486,0.07161195536083492,1,0.029668223064739818,11,32558999.046599224,36,0.6511799809319845,13620738.430436665,2.39039896499616,0
Agroalimentaire,SAS,Ouaga,12,21,12,241261378.77491593,12922568.160464201,61445982.11095052,167501558.1062316,45541735.01484042,0.6942742305327769,0.053562523044852,1,0.636401370183407,7,220920194.9248464,12,0.915688188663438,186327606.72173712,1.1856546585432726,0
Agroalimentaire,SAS,Banfora,1,129,4,292267683.5869368,19867449.004545655,116369522.8538755,154828862.08983886,51170318.69668337,0.5297501940332863,0.06797689282891915,0,0.3210810970870501,9,283683199.253299,60,0.9706280070780242,258379497.8673636,1.0979323111732526,0
Industrie,Entreprise Individuelle,Banfora,10,144,18,163849371.76078385,16864036.3513748,90318140.89719178,39301943.64519578,13680090.14137198,0.23986630661346495,0.1029240220462724,0,0.011706610730904066,14,169097955.84240106,36,1.032032982642619,124692907.78833526,1.35611526623024,0
Industrie,SAS,Ouaga,21,64,17,161918528.872567,7786124.07131965,75225202.08569953,95754568.25603439,26133827.172259115,0.5913749891551638,0.04808667745151934,1,0.6729666223944324,7,171909623.1890304,24,1.061704453381778,142901075.69341803,1.2029974047070697,0
Commerce,SAS,Bobo,3,158,12,183882951.02353427,-11300101.320199588,19520067.36076307,77604379.40453722,-7933615.67223863,0.4220314008045532,-0.06145268638174805,0,0.5258125988733238,2,66720856.47565079,60,0.3628441685554172,58792180.84783783,1.1348593556740725,0
Industrie,SAS,Ouaga,15,150,19,297296992.77917385,-6929460.379666479,86054142.37792045,60656385.8704977,13814982.686260452,0.20402623418243598,-0.023308208787747614,1,0.10125991461515893,5,168703896.567868,48,0.5674591424245512,138708236.95276517,1.2162500243249244,0
Commerce,Entreprise Individuelle,Koudougou,17,111,18,143139278.35149008,12268348.07320979,24032300.937533252,37156283.054824196,317199.1710190506,0.2595813216522158,0.0857091653283585,1,0.39543426799291437,6,231739811.90604952,60,1.6189812787583968,129848519.71839088,1.7846935214096817,0
BTP,SAS,Ouahigouya,10,126,5,198265727.4946065,16182614.36933543,79598026.7709062,137997787.16149613,38860735.04231759,0.6960244158448925,0.08162083570281027,0,0.961135485407593,4,28662540.52477575,48,0.14456628932781876,33881934.49981377,0.8459534837048129,0
Industrie,SARL,Ouahigouya,13,88,21,173701277.63443258,-10301062.871572766,78948422.64794563,53205145.17452509,13350956.649765683,0.3063025551631193,-0.05930332241569419,1,0.8306885105200769,4,117237570.9285421,48,0.674937873371763,96684181.48999983,1.2125827526467516,0
Industrie,SA,Koudougou,2,141,4,347326505.2567014,25087825.578408424,162301841.96391332,132086057.95173922,10925425.926040858,0.38029363136025945,0.07223124408506215,1,0.7308180287118088,8,31048669.20945181,12,0.08939331936819626,29179422.735727314,1.0640604336368789,0
Commerce,Entreprise Individuelle,Ouaga,21,100,11,128647299.93925938,3208155.3221977144,63713205.29842762,35364176.40368526,19110899.333024852,0.274892488380109,0.024937603227680953,0,0.8770905810181889,12,291490163.5174667,36,2.2658086384641836,208825898.05368897,1.395852555809552,0
Industrie,SA,Koudougou,6,185,26,50000000.0,4194218.153935619,10080577.277152183,32853945.74133092,2331756.3352878485,0.6570789148266184,0.08388436307871239,0,0.4923254800011819,2,223200609.70158574,60,4.464012194031715,263971640.41201466,0.8455476859302299,1
Transport,SARL,Banfora,15,6,7,339896722.30500627,46260530.797021635,86996409.72220154,120197181.34101227,-14378476.875451665,0.35362853906297265,0.13610172667540393,1,0.7340297625893063,2,153516171.1289888,60,0.4516553442702254,50275703.45343716,3.0534862882857086,0
Agroalimentaire,SAS,Banfora,21,196,9,175465402.43777305,-9867960.764329297,63920125.61487864,118621000.49463949,34678369.4463991,0.6760364085832087,-0.056238783413891894,0,0.9946486415599979,8,102493430.97693409,36,0.5841233060932471,98812130.006683,1.0372555572883826,0
Commerce,SAS,Fada,5,143,8,221669984.79300356,24606355.95385665,31987501.27842395,109189466.45074649,-6780367.530689794,0.4925766858003266,0.11100445546037357,0,0.40710648912562764,6,105718455.4462861,36,0.4769182239309777,91856741.06472144,1.1509057933135014,0
Agroalimentaire,Entreprise Individuelle,Koudougou,13,63,19,217428646.01379982,-19119578.836472977,95858706.9045138,58218473.69956018,34901343.89091133,0.2677589856116068,-0.08793495791377688,0,0.4782598841952235,2,40412513.90301298,60,0.18586563750412202,36378091.375376195,1.1109025343305292,0
Transport,SAS,Fada,3,138,23,181409047.7796468,24997156.385930255,71044997.93636891,127954776.1789275,15827052.756730353,0.7053384478063689,0.13779443027722463,0,0.03366917821387272,3,120187943.55179368,12,0.6625245268790732,118222905.02801974,1.016621470461314,0
